match_id,date,team_a,team_b,elo_a_pre_original,elo_b_pre_original,elo_a_pre_rederived,elo_b_pre_rederived,elo_delta_a,elo_delta_b,elo_source_status
20000624_Italy_vs_Romania,2000-06-24,Italy,Romania,1862.397,1765.301,1862.3969563300138,1765.301146026455,4.3669986098393565e-05,-0.0001460264550132706,comparado
20000624_Turkey_vs_Portugal,2000-06-24,Turkey,Portugal,1654.442,1841.5,1654.4420981850308,1841.4996118843953,-9.81850307653076e-05,0.00038811560466456285,comparado
20000625_Netherlands_vs_Serbia,2000-06-25,Netherlands,Serbia,1901.024,1748.0,1901.0241276043355,1748.0002089279349,-0.0001276043356028822,-0.00020892793486382288,comparado
20000625_Spain_vs_France,2000-06-25,Spain,France,1866.171,1926.384,1866.1709757655287,1926.3835062087305,2.4234471311501693e-05,0.0004937912694913393,comparado
20000628_France_vs_Portugal,2000-06-28,France,Portugal,1943.78,1852.306,1943.7800926795398,1852.3060405788315,-9.267953987546207e-05,-4.0578831431048457e-05,comparado
20000629_Netherlands_vs_Italy,2000-06-29,Netherlands,Italy,1921.639,1878.474,1921.639315607502,1878.4735696335765,-0.0003156075022161531,0.00043036642341576226,comparado
20000702_France_vs_Italy,2000-07-02,France,Italy,1959.375,1881.069,1959.375446269954,1881.0692887508642,-0.0004462699539544701,-0.00028875086422885943,comparado
20010711_Colombia_vs_Venezuela,2001-07-11,Colombia,Venezuela,1699.182,1295.636,1699.1824963467284,1295.6355617836061,-0.0004963467283687351,0.00043821639383168076,comparado
20010711_Ecuador_vs_Chile,2001-07-11,Ecuador,Chile,1677.033,1583.845,1677.0333706297477,1583.8453854206077,-0.0003706297477492626,-0.000385420607699416,comparado
20010712_Brazil_vs_Mexico,2001-07-12,Brazil,Mexico,1846.67,1716.038,1846.6701192847022,1716.037846302961,-0.00011928470212296816,0.00015369703896794817,comparado
20010712_Peru_vs_Paraguay,2001-07-12,Peru,Paraguay,1599.662,1749.843,1599.662479035848,1749.8425838147623,-0.00047903584800224053,0.00041618523778197414,comparado
20010713_Bolivia_vs_Uruguay,2001-07-13,Bolivia,Uruguay,1563.171,1681.057,1563.1712518429213,1681.056626551742,-0.000251842921215939,0.0003734482579602627,comparado
20010713_Honduras_vs_Costa_Rica,2001-07-13,Honduras,Costa Rica,1696.182,1700.742,1696.1815490412575,1700.742224763764,0.0004509587424763595,-0.00022476376398117281,comparado
20010714_Chile_vs_Venezuela,2001-07-14,Chile,Venezuela,1619.091,1292.156,1619.0909880954694,1292.156279444458,1.1904530538231484e-05,-0.0002794444581013522,comparado
20010714_Colombia_vs_Ecuador,2001-07-14,Colombia,Ecuador,1702.662,1641.788,1702.6617786858765,1641.787767954886,0.00022131412356429792,0.00023204511398944305,comparado
20010715_Brazil_vs_Peru,2001-07-15,Brazil,Peru,1818.127,1608.214,1818.1265019315422,1608.213732087839,0.0004980684577731154,0.00026791216100718884,comparado
20010715_Paraguay_vs_Mexico,2001-07-15,Paraguay,Mexico,1741.291,1744.581,1741.2913307627714,1744.581463656121,-0.0003307627714548289,-0.000463656121155509,comparado
20010716_Honduras_vs_Bolivia,2001-07-16,Honduras,Bolivia,1675.457,1549.035,1675.4571934875978,1549.0351765185037,-0.0001934875976985495,-0.00017651850362199184,comparado
20010716_Uruguay_vs_Costa_Rica,2001-07-16,Uruguay,Costa Rica,1695.193,1721.467,1695.1927018761596,1721.4665803174237,0.00029812384036631556,0.00041968257642110984,comparado
20010717_Colombia_vs_Chile,2001-07-17,Colombia,Chile,1720.02,1624.642,1720.019573320388,1624.641739839485,0.00042667961201914295,0.0002601605151539843,comparado
20010717_Ecuador_vs_Venezuela,2001-07-17,Ecuador,Venezuela,1624.43,1286.606,1624.4299733203745,1286.6055277004425,2.6679625534598017e-05,0.0004722995574866218,comparado
20010718_Brazil_vs_Paraguay,2001-07-18,Brazil,Paraguay,1827.814,1741.49,1827.8143714190026,1741.4901898560304,-0.00037141900247661397,-0.00018985603037435794,comparado
20010718_Peru_vs_Mexico,2001-07-18,Peru,Mexico,1598.526,1744.383,1598.5258626003786,1744.382604562862,0.00013739962150793872,0.0003954371379677468,comparado
20010719_Bolivia_vs_Costa_Rica,2001-07-19,Bolivia,Costa Rica,1534.824,1719.882,1534.8239213050938,1719.8815323326494,7.869490627854248e-05,0.0004676673506764928,comparado
20010719_Honduras_vs_Uruguay,2001-07-19,Honduras,Uruguay,1689.668,1696.778,1689.6684487010077,1696.777749860934,-0.0004487010078264575,0.0002501390661109326,comparado
20010722_Chile_vs_Mexico,2001-07-22,Chile,Mexico,1608.452,1715.05,1608.451732934048,1715.0504368418349,0.00026706595190262306,-0.0004368418349258718,comparado
20010722_Uruguay_vs_Costa_Rica,2001-07-22,Uruguay,Costa Rica,1675.348,1735.862,1675.3481033385042,1735.8623780732496,-0.00010333850423194235,-0.00037807324952154886,comparado
20010723_Brazil_vs_Honduras,2001-07-23,Brazil,Honduras,1844.609,1711.098,1844.6091377904054,1711.0980952234374,-0.00013779040546069155,-9.522343748358253e-05,comparado
20010723_Colombia_vs_Peru,2001-07-23,Colombia,Peru,1736.21,1627.858,1736.2095802258248,1627.8580303214057,0.0004197741752705042,-3.0321405802169465e-05,comparado
20010725_Mexico_vs_Uruguay,2001-07-25,Mexico,Uruguay,1730.508,1699.969,1730.50787573022,1699.969215514026,0.00012426978014445922,-0.00021551402596742264,comparado
20010726_Colombia_vs_Honduras,2001-07-26,Colombia,Honduras,1755.572,1740.819,1755.5724900880064,1740.8188030411911,-0.0004900880064724333,0.00019695880882864003,comparado
20010729_Uruguay_vs_Honduras,2001-07-29,Uruguay,Honduras,1680.81,1718.874,1680.8103204559673,1718.8742148227898,-0.0003204559673122276,-0.0002148227897578181,comparado
20010729_Colombia_vs_Mexico,2001-07-29,Colombia,Mexico,1777.517,1749.667,1777.5170783064077,1749.6667707882787,-7.830640765860153e-05,0.0002292117212618905,comparado
20020531_France_vs_Senegal,2002-05-31,France,Senegal,1970.367,1684.542,1970.3671807936973,1684.5423832574297,-0.00018079369738188689,-0.0003832574298030522,comparado
20020601_Germany_vs_Saudi_Arabia,2002-06-01,Germany,Saudi Arabia,1789.922,1780.738,1789.9221491292133,1780.7379740759918,-0.0001491292132413946,2.592400824141805e-05,comparado
20020601_Republic_of_Ireland_vs_Cameroon,2002-06-01,Republic of Ireland,Cameroon,1770.13,1748.855,1770.1298154447527,1748.855328002184,0.00018455524741511908,-0.00032800218400552694,comparado
20020601_Uruguay_vs_Denmark,2002-06-01,Uruguay,Denmark,1712.34,1771.879,1712.3398112706725,1771.8787835229016,0.0001887293274194235,0.00021647709831995599,comparado
20020602_Argentina_vs_Nigeria,2002-06-02,Argentina,Nigeria,1862.077,1746.085,1862.0772358869322,1746.0851923001478,-0.00023588693215970125,-0.00019230014777349425,comparado
20020602_England_vs_Sweden,2002-06-02,England,Sweden,1809.511,1762.749,1809.5113406577689,1762.7485532903581,-0.0003406577689020196,0.0004467096418920846,comparado
20020602_Paraguay_vs_South_Africa,2002-06-02,Paraguay,South Africa,1685.613,1655.503,1685.6126373449838,1655.5033927146792,0.00036265501626076,-0.0003927146792648273,comparado
20020602_Spain_vs_Slovenia,2002-06-02,Spain,Slovenia,1846.889,1646.676,1846.8885138355145,1646.6763410538974,0.0004861644854372571,-0.0003410538975003874,comparado
20020603_Brazil_vs_Turkey,2002-06-03,Brazil,Turkey,1820.22,1682.233,1820.2203438926472,1682.2332335630786,-0.0003438926471517334,-0.00023356307860922243,comparado
20020603_Croatia_vs_Mexico,2002-06-03,Croatia,Mexico,1779.913,1789.66,1779.9134003406766,1789.6601099073725,-0.0004003406766059925,-0.00010990737246174831,comparado
20020603_Italy_vs_Ecuador,2002-06-03,Italy,Ecuador,1876.129,1658.204,1876.129473185541,1658.203982683264,-0.00047318554106823285,1.731673592075822e-05,comparado
20020604_China_vs_Costa_Rica,2002-06-04,China,Costa Rica,1745.188,1742.363,1745.188229584219,1742.362787847917,-0.00022958421891416947,0.00021215208312241884,comparado
20020604_Japan_vs_Belgium,2002-06-04,Japan,Belgium,1774.297,1755.541,1774.2971571420896,1755.5406918374636,-0.00015714208961981058,0.00030816253638477065,comparado
20020604_South_Korea_vs_Poland,2002-06-04,South Korea,Poland,1744.003,1670.435,1744.0028593640461,1670.4353574673326,0.00014063595381230698,-0.00035746733260566543,comparado
20020605_Germany_vs_Republic_of_Ireland,2002-06-05,Germany,Republic of Ireland,1834.658,1768.846,1834.6576767576573,1768.8455293352079,0.0003232423425743036,0.0004706647921466356,comparado
20020605_Russia_vs_Tunisia,2002-06-05,Russia,Tunisia,1717.056,1691.982,1717.0564047289931,1691.9824045935313,-0.00040472899308952037,-0.0004045935313570226,comparado
20020605_United_States_vs_Portugal,2002-06-05,United States,Portugal,1772.58,1854.134,1772.5797223075638,1854.1340934234354,0.00027769243615693995,-9.342343537355191e-05,comparado
20020606_Cameroon_vs_Saudi_Arabia,2002-06-06,Cameroon,Saudi Arabia,1750.14,1736.002,1750.1396141117289,1736.0024464475478,0.0003858882712393097,-0.00044644754780165385,comparado
20020606_Denmark_vs_Senegal,2002-06-06,Denmark,Senegal,1789.315,1719.749,1789.314896177497,1719.7493122990259,0.00010382250297880091,-0.0003122990258361824,comparado
20020606_France_vs_Uruguay,2002-06-06,France,Uruguay,1935.16,1694.904,1935.1602517521014,1694.903698616077,-0.0002517521013487567,0.00030138392298795225,comparado
20020607_Argentina_vs_England,2002-06-07,Argentina,England,1876.316,1806.702,1876.3157051041837,1806.7018090839645,0.000294895816296048,0.00019091603553533787,comparado
20020607_Spain_vs_Paraguay,2002-06-07,Spain,Paraguay,1857.04,1683.797,1857.0400715628593,1683.7972907873784,-7.156285937526263e-05,-0.000290787378389723,comparado
20020607_Sweden_vs_Nigeria,2002-06-07,Sweden,Nigeria,1765.558,1731.847,1765.5580848641625,1731.8467230828962,-8.486416254527285e-05,0.00027691710374710965,comparado
20020608_Brazil_vs_China,2002-06-08,Brazil,China,1833.293,1721.96,1833.2925220537334,1721.9595894448423,0.0004779462665283063,0.00041055515771404316,comparado
20020608_Italy_vs_Croatia,2002-06-08,Italy,Croatia,1885.447,1759.502,1885.4465764907934,1759.5023648353954,0.0004235092064845958,-0.00036483539543041843,comparado
20020608_South_Africa_vs_Slovenia,2002-06-08,South Africa,Slovenia,1657.319,1636.525,1657.3187392722846,1636.5247833265526,0.00026072771538565576,0.00021667344753950601,comparado
20020609_Costa_Rica_vs_Turkey,2002-06-09,Costa Rica,Turkey,1765.591,1669.161,1765.5914279872936,1669.1610554019924,-0.00042798729373316746,-5.540199231290899e-05,comparado
20020609_Japan_vs_Russia,2002-06-09,Japan,Russia,1773.165,1738.224,1773.1645628347778,1738.2239001447294,0.0004371652221379918,9.985527049138909e-05,comparado
20020609_Mexico_vs_Ecuador,2002-06-09,Mexico,Ecuador,1810.071,1648.887,1810.0711454126538,1648.8868793780116,-0.00014541265386469604,0.00012062198834428273,comparado
20020610_South_Korea_vs_United_States,2002-06-10,South Korea,United States,1761.67,1798.421,1761.6695480401947,1798.420518397642,0.0004519598053320806,0.0004816023581497575,comparado
20020610_Portugal_vs_Poland,2002-06-10,Portugal,Poland,1828.293,1652.769,1828.2932973333573,1652.768668791184,-0.00029733335736636946,0.0003312088160782878,comparado
20020610_Tunisia_vs_Belgium,2002-06-10,Tunisia,Belgium,1670.815,1756.673,1670.814909177795,1756.6732861447754,9.082220503842109e-05,-0.00028614477537303173,comparado
20020611_Cameroon_vs_Germany,2002-06-11,Cameroon,Germany,1770.286,1830.727,1770.285594559794,1830.72670596116,0.0004054402061228757,0.00029403884013845527,comparado
20020611_Denmark_vs_France,2002-06-11,Denmark,France,1785.165,1922.582,1785.1654566635225,1922.5822239205795,-0.0004566635225273785,-0.00022392057940123777,comparado
20020611_Saudi_Arabia_vs_Republic_of_Ireland,2002-06-11,Saudi Arabia,Republic of Ireland,1715.856,1772.777,1715.8564659994827,1772.7765001317052,-0.00046599948268521985,0.0004998682948098576,comparado
20020611_Senegal_vs_Uruguay,2002-06-11,Senegal,Uruguay,1723.899,1707.482,1723.8987518130004,1707.481726447599,0.00024818699944262335,0.0002735524010404333,comparado
20020612_Nigeria_vs_England,2002-06-12,Nigeria,England,1712.878,1831.854,1712.8779636862073,1831.8540546351392,3.6313792634246056e-05,-5.463513912218332e-05,comparado
20020612_Slovenia_vs_Paraguay,2002-06-12,Slovenia,Paraguay,1616.78,1672.271,1616.7801309399601,1672.2707289166283,-0.00013093996017232712,0.00027108337167192076,comparado
20020612_South_Africa_vs_Spain,2002-06-12,South Africa,Spain,1677.063,1868.567,1677.063391658877,1868.5666334336095,-0.00039165887687886425,0.00036656639053944673,comparado
20020612_Sweden_vs_Argentina,2002-06-12,Sweden,Argentina,1784.527,1851.163,1784.5268442608515,1851.163459553009,0.00015573914856759075,-0.00045955300902278395,comparado
20020613_Costa_Rica_vs_Brazil,2002-06-13,Costa Rica,Brazil,1759.908,1855.493,1759.9080921684247,1855.4929656038269,-9.216842477144382e-05,3.4396173077766434e-05,comparado
20020613_Ecuador_vs_Croatia,2002-06-13,Ecuador,Croatia,1636.986,1787.798,1636.985723318704,1787.7979998679189,0.0002766812960999232,1.3208114069129806e-07,comparado
20020613_Mexico_vs_Italy,2002-06-13,Mexico,Italy,1821.972,1857.151,1821.9723014719614,1857.15094145827,-0.00030147196139296284,5.854173014085973e-05,comparado
20020613_Turkey_vs_China,2002-06-13,Turkey,China,1674.844,1699.759,1674.8443912208613,1699.7591458947488,-0.0003912208612746326,-0.00014589474881177011,comparado
20020614_Belgium_vs_Russia,2002-06-14,Belgium,Russia,1751.587,1719.329,1751.5868808954333,1719.3287225556237,0.00011910456669284031,0.00027744437625187857,comparado
20020614_Japan_vs_Tunisia,2002-06-14,Japan,Tunisia,1792.06,1675.901,1792.0597404238836,1675.901314427137,0.00025957611637750233,-0.00031442713702745095,comparado
20020614_South_Korea_vs_Portugal,2002-06-14,South Korea,Portugal,1763.883,1845.002,1763.8826338689469,1845.0017983309938,0.00036613105316973815,0.0002016690061736881,comparado
20020614_Poland_vs_United_States,2002-06-14,Poland,United States,1636.06,1796.207,1636.0601677935474,1796.2074325688898,-0.00016779354746176978,-0.0004325688896642532,comparado
20020615_Denmark_vs_England,2002-06-15,Denmark,England,1815.047,1824.931,1815.0469586303611,1824.9313075924485,4.136963889322942e-05,-0.00030759244850742107,comparado
20020615_Germany_vs_Paraguay,2002-06-15,Germany,Paraguay,1849.313,1691.21,1849.3134419714324,1691.2101361505113,-0.0004419714323375956,-0.00013615051125270838,comparado
20020616_Spain_vs_Republic_of_Ireland,2002-06-16,Spain,Republic of Ireland,1879.037,1796.546,1879.036980646099,1796.5464837924123,1.9353901052454603e-05,-0.0004837924122966797,comparado
20020616_Sweden_vs_Senegal,2002-06-16,Sweden,Senegal,1788.506,1722.907,1788.5058806683783,1722.9071977234341,0.00011933162181776424,-0.0001977234342120937,comparado
20020617_Brazil_vs_Belgium,2002-06-17,Brazil,Belgium,1875.905,1770.643,1875.9052063792071,1770.6426889920992,-0.00020637920715671498,0.00031100790079108265,comparado
20020617_Mexico_vs_United_States,2002-06-17,Mexico,United States,1824.091,1765.436,1824.0913624295392,1765.4364290601338,-0.00036242953933651734,-0.0004290601339107525,comparado
20020618_Japan_vs_Turkey,2002-06-18,Japan,Turkey,1806.908,1705.691,1806.9083977623513,1705.6913107433913,-0.00039776235144017846,-0.00031074339131009765,comparado
20020618_South_Korea_vs_Italy,2002-06-18,South Korea,Italy,1789.699,1855.032,1789.6985154131023,1855.031880500692,0.0004845868977554346,0.00011949930785704055,comparado
20020621_England_vs_Brazil,2002-06-21,England,Brazil,1853.089,1891.449,1853.0889779938009,1891.448872300524,2.2006199060342624e-05,0.00012769947602464526,comparado
20020621_Germany_vs_United_States,2002-06-21,Germany,United States,1861.366,1791.666,1861.3664400218877,1791.6662584670141,-0.00044002188769809436,-0.00025846701419141027,comparado
20020622_South_Korea_vs_Spain,2002-06-22,South Korea,Spain,1814.602,1874.143,1814.601554063516,1874.142642414347,0.00044593648408408626,0.0003575856530915189,comparado
20020622_Senegal_vs_Turkey,2002-06-22,Senegal,Turkey,1747.826,1732.642,1747.8257167832198,1732.641765426312,0.0002832167801898322,0.0002345736879760807,comparado
20020625_South_Korea_vs_Germany,2002-06-25,South Korea,Germany,1818.166,1878.209,1818.1655656280902,1878.2091832693366,0.000434371909705078,-0.0001832693365031446,comparado
20020626_Brazil_vs_Turkey,2002-06-26,Brazil,Turkey,1910.14,1754.559,1910.1396661413871,1754.5589430071072,0.00033385861297574593,5.699289272342867e-05,comparado
20020629_South_Korea_vs_Turkey,2002-06-29,South Korea,Turkey,1800.759,1742.381,1800.7590693644229,1742.3807640456757,-6.936442287042155e-05,0.00023595432435286057,comparado
20020630_Germany_vs_Brazil,2002-06-30,Germany,Brazil,1895.616,1922.318,1895.615679533004,1922.3178451028186,0.00032046699607235496,0.00015489718134631403,comparado
20040612_Portugal_vs_Greece,2004-06-12,Portugal,Greece,1825.869,1688.448,1825.8689154150425,1688.447730631173,8.45849574488966e-05,0.0002693688270483108,comparado
20040612_Spain_vs_Russia,2004-06-12,Spain,Russia,1882.389,1697.573,1882.3885607129353,1697.5726299262599,0.0004392870646370284,0.0003700737402141385,comparado
20040613_France_vs_England,2004-06-13,France,England,1958.669,1839.998,1958.6694068473014,1839.9983508028754,-0.00040684730129214586,-0.00035080287534583476,comparado
20040613_Switzerland_vs_Croatia,2004-06-13,Switzerland,Croatia,1631.62,1764.422,1631.6202461770483,1764.422320848242,-0.0002461770484387671,-0.0003208482419267966,comparado
20040614_Denmark_vs_Italy,2004-06-14,Denmark,Italy,1780.057,1836.253,1780.0570700416008,1836.2527284869832,-7.004160079304711e-05,0.0002715130167416646,comparado
20040614_Sweden_vs_Bulgaria,2004-06-14,Sweden,Bulgaria,1733.548,1671.517,1733.5480309990517,1671.516523175582,-3.099905165981909e-05,0.00047682441800134256,comparado
20040615_Czech_Republic_vs_Latvia,2004-06-15,Czech Republic,Latvia,1826.703,1496.858,1826.7032574827663,1496.857574104866,-0.0002574827663011092,0.0004258951339579653,comparado
20040615_Germany_vs_Netherlands,2004-06-15,Germany,Netherlands,1825.802,1876.202,1825.801579831683,1876.2024701111352,0.0004201683168503223,-0.00047011113520056824,comparado
20040616_Greece_vs_Spain,2004-06-16,Greece,Spain,1717.346,1893.164,1717.346203277886,1893.1643970678624,-0.00020327788593021978,-0.00039706786242277303,comparado
20040616_Portugal_vs_Russia,2004-06-16,Portugal,Russia,1796.97,1686.797,1796.9704427683296,1686.7967935713327,-0.000442768329548926,0.0002064286672975868,comparado
20040617_Croatia_vs_France,2004-06-17,Croatia,France,1756.765,1972.763,1756.7647349637168,1972.7630981311393,0.00026503628328100604,-9.813113933887507e-05,comparado
20040617_England_vs_Switzerland,2004-06-17,England,Switzerland,1825.905,1639.278,1825.9046595190375,1639.2778320615735,0.0003404809624498739,0.00016793842655715707,comparado
20040618_Bulgaria_vs_Denmark,2004-06-18,Bulgaria,Denmark,1641.387,1783.424,1641.3865923957496,1783.4243831028252,0.0004076042503129429,-0.0003831028252534452,comparado
20040618_Italy_vs_Sweden,2004-06-18,Italy,Sweden,1832.885,1763.678,1832.8854154257588,1763.677961778884,-0.00041542575877429044,3.822111602858058e-05,comparado
20040619_Latvia_vs_Germany,2004-06-19,Latvia,Germany,1491.387,1828.827,1491.3870467485765,1828.8267628052934,-4.674857655118103e-05,0.00023719470664218534,comparado
20040619_Netherlands_vs_Czech_Republic,2004-06-19,Netherlands,Czech Republic,1873.177,1832.174,1873.177287137525,1832.1737848390558,-0.0002871375249924313,0.0002151609442080371,comparado
20040620_Portugal_vs_Spain,2004-06-20,Portugal,Spain,1812.199,1883.36,1812.1985442441667,1883.360373252811,0.0004557558333999623,-0.0003732528111868305,comparado
20040620_Russia_vs_Greece,2004-06-20,Russia,Greece,1671.569,1727.15,1671.5686920954956,1727.1502270929373,0.0003079045043250517,-0.0002270929371661623,comparado
20040621_Croatia_vs_England,2004-06-21,Croatia,England,1768.363,1839.569,1768.3631583726724,1839.5685513455858,-0.00015837267233109742,0.000448654414185512,comparado
20040621_Switzerland_vs_France,2004-06-21,Switzerland,France,1625.614,1961.165,1625.6139402350252,1961.1646747221837,5.976497482151899e-05,0.0003252778162732284,comparado
20040622_Denmark_vs_Sweden,2004-06-22,Denmark,Sweden,1796.699,1767.807,1796.6989730679952,1767.8065957830415,2.6932004857371794e-05,0.00040421695848635864,comparado
20040622_Italy_vs_Bulgaria,2004-06-22,Italy,Bulgaria,1828.757,1628.112,1828.7567814216013,1628.1120024305797,0.00021857839874428464,-2.430579570500413e-06,comparado
20040623_Germany_vs_Czech_Republic,2004-06-23,Germany,Czech Republic,1813.093,1855.641,1813.0926363590793,1855.6407111186031,0.00036364092079566035,0.00028888139695482096,comparado
20040623_Netherlands_vs_Latvia,2004-06-23,Netherlands,Latvia,1849.71,1507.121,1849.7103608579775,1507.1211731947906,-0.00036085797751184145,-0.00017319479047728237,comparado
20040624_Portugal_vs_England,2004-06-24,Portugal,England,1837.441,1857.399,1837.440613727982,1857.3991387106269,0.00038627201797680755,-0.00013871062697035086,comparado
20040625_France_vs_Greece,2004-06-25,France,Greece,1966.232,1702.819,1966.232163482777,1702.819089226927,-0.00016348277699762548,-8.92269270025281e-05,comparado
20040626_Sweden_vs_Netherlands,2004-06-26,Sweden,Netherlands,1769.549,1855.865,1769.5489192170685,1855.8648497965999,8.078293149083038e-05,0.00015020340015325928,comparado
20040627_Czech_Republic_vs_Denmark,2004-06-27,Czech Republic,Denmark,1874.082,1794.957,1874.0817634573627,1794.9566496339683,0.0002365426373671653,0.00035036603185290005,comparado
20040630_Portugal_vs_Netherlands,2004-06-30,Portugal,Netherlands,1838.646,1850.752,1838.6456388143647,1850.7524194615917,0.0003611856352563336,-0.0004194615917185729,comparado
20040701_Greece_vs_Czech_Republic,2004-07-01,Greece,Czech Republic,1737.259,1895.892,1737.2589655882705,1895.8918010361012,3.441172952989291e-05,0.000198963898810689,comparado
20040704_Portugal_vs_Greece,2004-07-04,Portugal,Greece,1860.377,1767.232,1860.3771112063066,1767.2321471288055,-0.00011120630665573117,-0.00014712880556544405,comparado
20040706_Peru_vs_Bolivia,2004-07-06,Peru,Bolivia,1615.421,1520.582,1615.4214416035168,1520.5823198140006,-0.00044160351671962417,-0.00031981400047698116,comparado
20040706_Venezuela_vs_Colombia,2004-07-06,Venezuela,Colombia,1519.025,1726.182,1519.025093826172,1726.1821306358515,-9.382617190567544e-05,-0.0001306358515194006,comparado
20040707_Argentina_vs_Ecuador,2004-07-07,Argentina,Ecuador,1849.538,1661.393,1849.5378257439324,1661.393143525599,0.00017425606756660272,-0.00014352559901453787,comparado
20040707_Mexico_vs_Uruguay,2004-07-07,Mexico,Uruguay,1815.007,1645.494,1815.0070892934946,1645.493972727219,-8.929349451136659e-05,2.7272780926068663e-05,comparado
20040708_Brazil_vs_Chile,2004-07-08,Brazil,Chile,1901.91,1615.162,1901.9098981183058,1615.1621599794325,0.00010188169426328386,-0.00015997943251022662,comparado
20040708_Costa_Rica_vs_Paraguay,2004-07-08,Costa Rica,Paraguay,1714.957,1705.079,1714.9568565382658,1705.0793156673737,0.00014346173429657938,-0.00031566737379762344,comparado
20040709_Colombia_vs_Bolivia,2004-07-09,Colombia,Bolivia,1735.96,1526.176,1735.9603010935712,1526.1764104143772,-0.00030109357112451107,-0.0004104143772565294,comparado
20040709_Peru_vs_Venezuela,2004-07-09,Peru,Venezuela,1609.827,1509.247,1609.8273510031402,1509.2469233684524,-0.0003510031401674496,7.663154769943503e-05,comparado
20040710_Argentina_vs_Mexico,2004-07-10,Argentina,Mexico,1867.072,1805.504,1867.072222405624,1805.5036131043082,-0.0002224056240720529,0.00038689569169036986,comparado
20040710_Uruguay_vs_Ecuador,2004-07-10,Uruguay,Ecuador,1654.997,1643.859,1654.9974489164053,1643.8587468639075,-0.0004489164052756678,0.00025313609239674406,comparado
20040711_Brazil_vs_Costa_Rica,2004-07-11,Brazil,Costa Rica,1908.673,1693.36,1908.672770001008,1693.3599905294218,0.00022999899192654993,9.470578106629546e-06,comparado
20040711_Paraguay_vs_Chile,2004-07-11,Paraguay,Chile,1726.676,1608.399,1726.6761816762178,1608.3992880967303,-0.00018167621783504728,-0.00028809673040086636,comparado
20040712_Peru_vs_Colombia,2004-07-12,Peru,Colombia,1625.675,1745.625,1625.6753248527777,1745.6254943623749,-0.000324852777794149,-0.0004943623748658865,comparado
20040712_Venezuela_vs_Bolivia,2004-07-12,Venezuela,Bolivia,1493.399,1516.511,1493.3989495188148,1516.5112171455735,5.048118509876076e-05,-0.00021714557351515396,comparado
20040713_Argentina_vs_Uruguay,2004-07-13,Argentina,Uruguay,1842.389,1675.324,1842.389310586264,1675.324424490966,-0.0003105862640495616,-0.0004244909659973928,comparado
20040713_Mexico_vs_Ecuador,2004-07-13,Mexico,Ecuador,1830.187,1623.532,1830.1865249236682,1623.5317712893468,0.00047507633166787855,0.00022871065311846905,comparado
20040714_Brazil_vs_Paraguay,2004-07-14,Brazil,Paraguay,1920.581,1719.791,1920.5806692968724,1719.79112842948,0.00033070312747440767,-0.0001284294801280339,comparado
20040714_Costa_Rica_vs_Chile,2004-07-14,Costa Rica,Chile,1681.452,1615.284,1681.4520912335574,1615.284341343468,-9.123355744122819e-05,-0.00034134346788050607,comparado
20040717_Colombia_vs_Costa_Rica,2004-07-17,Colombia,Costa Rica,1738.65,1698.5,1738.650318013579,1698.5003839189837,-0.00031801357886251935,-0.0003839189837435697,comparado
20040717_Peru_vs_Argentina,2004-07-17,Peru,Argentina,1632.651,1854.249,1632.6505012015737,1854.248639984596,0.0004987984264062106,0.000360015404112346,comparado
20040718_Mexico_vs_Brazil,2004-07-18,Mexico,Brazil,1839.986,1888.636,1839.986402299742,1888.6364963650744,-0.0004022997418360319,-0.0004963650744684855,comparado
20040718_Paraguay_vs_Uruguay,2004-07-18,Paraguay,Uruguay,1751.735,1663.465,1751.735301361278,1663.465095092634,-0.00030136127816149383,-9.509263418294722e-05,comparado
20040720_Argentina_vs_Colombia,2004-07-20,Argentina,Colombia,1863.417,1758.701,1863.4170919432256,1758.7009703172266,-9.194322569783253e-05,2.968277340187342e-05,comparado
20040721_Uruguay_vs_Brazil,2004-07-21,Uruguay,Brazil,1691.163,1917.103,1691.1631199617332,1917.1032448828569,-0.00011996173316219938,-0.0002448828568049066,comparado
20040724_Colombia_vs_Uruguay,2004-07-24,Colombia,Uruguay,1739.042,1703.173,1739.042454319034,1703.1725420542389,-0.0004543190341337322,0.00045794576112712093,comparado
20040725_Argentina_vs_Brazil,2004-07-25,Argentina,Brazil,1883.076,1905.094,1883.0756079414182,1905.0938227903512,0.0003920585818377731,0.0001772096488821262,comparado
20060609_Germany_vs_Costa_Rica,2006-06-09,Germany,Costa Rica,1843.383,1694.734,1843.3826713202382,1694.7337185892652,0.0003286797618784476,0.000281410734714882,comparado
20060609_Poland_vs_Ecuador,2006-06-09,Poland,Ecuador,1730.32,1647.496,1730.3197001465508,1647.4959393252684,0.0002998534491780447,6.0674731685139704e-05,comparado
20060610_Argentina_vs_Ivory_Coast,2006-06-10,Argentina,Ivory Coast,1850.95,1746.008,1850.9495740107052,1746.0082554355654,0.00042598929485393455,-0.0002554355653501261,comparado
20060610_England_vs_Paraguay,2006-06-10,England,Paraguay,1871.018,1710.904,1871.01800245068,1710.903917947935,-2.4506798581569456e-06,8.205206495404127e-05,comparado
20060610_Trinidad_and_Tobago_vs_Sweden,2006-06-10,Trinidad and Tobago,Sweden,1635.266,1783.315,1635.2655314963783,1783.3153765278582,0.0004685036217324523,-0.0003765278581795428,comparado
